505,72531	1
505,81192	-4
505,89853	4
505,98514	-1
506,07175	4
506,15836	-8
506,24493	6
506,33154	5
506,41815	-1
506,50476	0
506,59137	3
506,67798	-2
506,76459	-4
506,8512	-4
506,93781	-2
507,02438	-6
507,11099	1
507,1976	-1
507,28421	3
507,37082	-4
507,45743	-3
507,54404	-2
507,63065	0
507,71725	-9
507,80386	-2
507,89047	0
507,97708	2
508,06369	-4
508,1503	-3
508,23694	1
508,32355	2
508,41016	-2
508,49677	-4
508,58337	0
508,66998	4
508,75659	-1
508,8432	-3
508,92981	0
509,01642	-3
509,10306	14
509,18967	0
509,27628	6
509,36288	1
509,44949	4
509,5361	-2
509,62274	-3
509,70935	1
509,79596	-6
509,88257	2
509,96918	-4
510,05582	-2
510,14243	3
510,22903	6
510,31564	2
510,40228	4
510,48889	-10
510,5755	1
510,66211	-3
510,74875	-1
510,83536	-10
510,92197	-3
511,00861	2
511,09521	1
511,18182	3
511,26846	3
511,35507	1
511,44168	4
511,52832	2
511,61493	1
511,70157	5
511,78818	3
511,87479	-6
511,96143	-5
512,04803	-9
512,13464	-1
512,22125	0
512,30792	1
512,39453	9
512,48114	1
512,56775	-2
512,65442	3
512,74103	1
512,82764	5
512,91425	-1
513,00092	-5
513,08752	7
513,17413	2
513,26074	0
513,34741	-3
513,43402	5
513,52063	-2
513,60724	-4
513,69391	-2
513,78052	4
513,86713	-2
513,95374	9
514,04041	1
514,12701	-3
514,21362	2
514,30029	3
514,3869	-2
514,47351	-4
514,56012	6
514,64679	-2
514,7334	6
514,82001	2
514,90668	6
514,99329	6
515,0799	7
515,16656	12
515,25317	-6
515,33978	4
515,42645	5
515,51306	3
515,59967	1
515,68634	9
515,77295	10
515,85956	5
515,94623	12
516,03284	10
516,11951	14
516,20612	11
516,29272	17
516,37939	16
516,466	11
516,55261	9
516,63928	20
516,72589	12
516,81256	12
516,89917	9
516,98578	14
517,07245	12
517,15906	24
517,24573	6
517,33234	9
517,41895	8
517,50562	12
517,59222	16
517,67889	3
517,7655	10
517,85211	6
517,93878	12
518,02539	11
518,11206	23
518,19867	21
518,28534	10
518,37195	16
518,45862	15
518,54523	16
518,63184	24
518,71851	18
518,80511	22
518,89178	16
518,97839	19
519,06506	29
519,15167	31
519,23834	29
519,32495	33
519,41162	20
519,49823	42
519,5849	39
519,67151	29
519,75818	38
519,84479	48
519,93146	29
520,01807	45
520,10474	46
520,19135	47
520,27802	44
520,36462	45
520,45129	43
520,5379	37
520,62457	40
520,71118	34
520,79785	42
520,88446	32
520,97113	40
521,05774	30
521,14441	29
521,23102	21
521,31769	22
521,4043	20
521,49097	30
521,57758	28
521,66425	26
521,75085	22
521,83752	28
521,92419	17
522,0108	24
522,09747	27
522,18408	24
522,27075	23
522,35736	23
522,44403	29
522,53064	26
522,61731	31
522,70398	19
522,79059	27
522,87726	26
522,96387	36
523,05054	32
523,13721	25
523,22382	21
523,31049	26
523,39709	27
523,48376	31
523,57037	15
523,65704	19
523,74371	31
523,83032	16
523,91699	26
524,0036	23
524,09027	19
524,17694	26
524,26355	29
524,35022	22
524,43689	17
524,5235	16
524,61017	18
524,69678	20
524,78345	18
524,87012	17
524,95673	21
525,0434	19
525,13007	28
525,21667	24
525,30334	14
525,38995	19
525,47662	15
525,56329	17
525,6499	21
525,73657	17
525,82324	17
525,90985	19
525,99652	20
526,08319	23
526,1698	17
526,25647	26
526,34314	21
526,42975	23
526,51642	16
526,60309	19
526,6897	19
526,77637	22
526,86304	24
526,94965	23
527,03632	25
527,12299	31
527,20959	37
527,29626	30
527,38293	28
527,46954	29
527,55621	32
527,64288	22
527,72949	33
527,81616	35
527,90283	32
527,98944	32
528,07611	26
528,16278	33
528,24939	34
528,33606	28
528,42273	33
528,5094	45
528,59601	38
528,68268	29
528,76935	42
528,85596	41
528,94263	29
529,0293	35
529,11591	42
529,20258	25
529,28925	28
529,37592	33
529,46252	27
529,54919	33
529,63586	24
529,72247	27
529,80914	29
529,89581	35
529,98248	25
530,06909	19
530,15576	17
